time,VMDR,VTZA,VTPK,VZMX,VHM0
2022-02-16T06:05:02Z,164.68,3.1,6.49,0.83,0.56
2022-02-16T07:05:01Z,182.45,3.16,3.88,0.86,0.63
2022-02-16T08:05:01Z,198.37,3.41,4.18,1.03,0.65
2022-02-16T09:05:01Z,200.68,3.4,4.01,1.13,0.66
2022-02-16T10:05:01Z,198.95,3.2,3.74,1.02,0.63
2022-02-16T11:05:01Z,187.12,3.28,4.33,0.78,0.59
2022-02-16T12:05:01Z,198.62,3.31,3.99,0.89,0.59
2022-02-16T13:05:01Z,208.54,2.94,4,1.05,0.68
2022-02-16T14:05:01Z,204.82,3.52,3.89,1.09,0.73
2022-02-16T15:05:01Z,201.79,3.3,4.35,1.04,0.71
2022-02-16T16:05:01Z,190.74,3.31,4.36,1.07,0.67
2022-02-16T17:05:01Z,181.87,2.98,4.12,0.83,0.62
2022-02-16T18:05:01Z,169.76,3.03,3.33,0.9,0.58
2022-02-16T19:05:01Z,164.21,3.03,3.32,0.65,0.52
2022-02-16T20:05:01Z,169.07,3.24,3.97,0.81,0.53
2022-02-16T21:05:01Z,163.29,3.41,6.15,0.86,0.58
2022-02-16T22:05:01Z,162.84,3.3,3.8,0.7,0.5
2022-02-16T23:05:01Z,162.99,3.28,5.29,0.67,0.48
2022-02-17T00:05:01Z,175.09,3.4,5.23,0.87,0.55
2022-02-17T01:05:01Z,181.31,3.7,4.42,0.71,0.57
2022-02-17T02:05:01Z,184.59,3.56,4.66,0.76,0.49
2022-02-17T03:05:01Z,177.35,3.54,4.27,0.72,0.47
2022-02-17T04:05:01Z,189.11,2.95,5,0.88,0.49
2022-02-17T05:05:01Z,189.69,3.5,4.38,0.66,0.44
2022-02-17T06:05:01Z,185.63,3.65,3.83,0.69,0.43
2022-02-17T07:05:01Z,199.03,3.43,3.89,0.6,0.45
2022-02-17T08:05:01Z,203.07,3.42,4.06,0.78,0.47
2022-02-17T09:05:01Z,197.41,3.35,4.4,0.67,0.45
2022-02-17T10:05:01Z,202.96,3.27,4.63,0.6,0.45
2022-02-17T15:05:01Z,147.2,2.86,5.09,0.49,0.35
2022-02-17T17:05:01Z,160.19,2.24,4.96,0.51,0.38
2022-02-17T18:05:01Z,148.29,2.36,4.94,0.59,0.39
2022-02-17T19:05:01Z,147.27,2.74,5.25,0.55,0.34
2022-02-17T20:05:01Z,150.19,2.97,5.32,0.5,0.33
2022-02-17T21:05:01Z,159.48,3.06,5.2,0.59,0.37
2022-02-17T22:05:01Z,147.91,3.35,5.43,0.59,0.4
2022-02-17T23:05:01Z,160.44,3.31,5.26,0.61,0.39
2022-02-18T00:05:01Z,150.89,3.45,5.2,0.54,0.36
2022-02-18T01:05:01Z,163.89,3.83,5.31,0.59,0.41
2022-02-18T02:05:01Z,162.25,3.81,4.77,0.59,0.42
2022-02-18T03:05:01Z,157,3.75,5.14,0.68,0.4
2022-02-18T04:05:01Z,153.48,3.55,5.43,0.63,0.37
2022-02-18T05:05:01Z,143.96,3.96,5.39,0.61,0.42
2022-02-18T06:05:01Z,145.25,3.96,5.52,0.64,0.44
2022-02-18T07:05:01Z,151.21,3.69,5.57,0.52,0.39
2022-02-18T08:05:01Z,142.55,3.65,5.12,0.63,0.36
2022-02-18T09:05:01Z,134.06,3.47,5.24,0.51,0.37
2022-02-18T10:05:01Z,132.86,3.07,5.25,0.46,0.34
2022-02-18T11:05:01Z,147.62,3.24,5.07,0.47,0.34
2022-02-18T12:05:01Z,149.08,3.23,4.63,0.57,0.37
2022-02-18T13:05:01Z,129.29,2.85,5.57,0.6,0.43
2022-02-18T14:05:01Z,139.59,2.61,2.86,0.63,0.44
2022-02-18T15:05:01Z,154.18,2.78,3.31,0.73,0.47
2022-02-18T16:05:01Z,159.19,3.09,4.52,0.71,0.52
2022-02-18T17:05:01Z,172.91,3.32,4.47,0.75,0.53
2022-02-18T18:05:01Z,175.11,3.39,4.7,0.9,0.55
2022-02-18T19:05:01Z,173.95,3.2,4.43,0.76,0.52
2022-02-18T20:05:01Z,166.93,3.42,4.8,0.78,0.52
2022-02-18T21:05:01Z,165.49,3.73,4.61,0.71,0.51
2022-02-18T22:05:01Z,168.89,3.67,4.71,0.76,0.51
2022-02-18T23:05:01Z,165.94,2.83,4.61,0.93,0.58
2022-02-19T00:05:01Z,158.03,2.96,4.86,1.08,0.65
2022-02-19T01:05:01Z,160.01,3.24,4.89,0.89,0.58
2022-02-19T02:05:01Z,164.23,3.59,4.9,0.88,0.54
2022-02-19T03:05:01Z,162.97,3.75,4.97,0.76,0.51
2022-02-19T04:05:01Z,169.73,3.53,4.92,0.94,0.58
2022-02-19T05:05:01Z,170.21,3.67,4.71,0.75,0.5
2022-02-19T06:05:01Z,167.89,3.48,4.61,0.73,0.51
2022-02-19T07:05:01Z,164.89,3.52,4.57,0.94,0.57
2022-02-19T08:05:01Z,167.48,3.65,4.93,0.81,0.61
2022-02-19T09:05:01Z,159.86,3.6,5.03,1.02,0.61
2022-02-19T10:05:01Z,132.06,3.51,4.62,0.93,0.69
2022-02-19T11:05:01Z,113.47,3.95,5.85,1.48,0.82
2022-02-19T12:05:01Z,112.48,3.64,4.84,1.31,0.8
2022-02-19T13:05:01Z,110.84,3.56,5.16,0.96,0.67
2022-02-19T14:05:01Z,114.7,3.53,7.31,0.95,0.66
2022-02-19T15:05:02Z,109.41,3.63,6.58,1.1,0.65
2022-02-19T16:05:01Z,110.05,4.07,6.83,1.08,0.67
2022-02-19T17:05:01Z,113.85,3.63,4.59,0.89,0.57
2022-02-19T18:05:01Z,112.91,3.8,7.27,0.87,0.61
2022-02-19T19:05:01Z,120.83,4.22,6.78,0.87,0.6
2022-02-19T20:05:01Z,126,4.31,8.19,0.98,0.61
2022-02-19T21:05:01Z,128.01,4.15,7.87,0.96,0.71
2022-02-19T22:05:01Z,130.81,4.13,7.84,0.83,0.67
2022-02-19T23:05:02Z,118.96,3.91,7.81,0.73,0.56
2022-02-20T00:05:01Z,128.37,4.29,7.6,0.96,0.64
2022-02-20T01:05:01Z,128.08,4.02,7.79,0.85,0.6
2022-02-20T02:05:01Z,135.23,3.45,7.78,0.9,0.61
2022-02-20T03:05:01Z,143.37,3.85,7.67,0.79,0.56
2022-02-20T04:05:01Z,144.66,4.12,8,0.83,0.62
2022-02-20T05:05:01Z,140.96,3.83,7.79,0.73,0.52
2022-02-20T06:05:01Z,139.17,3.74,7.75,0.84,0.52
2022-02-20T07:05:01Z,139.88,3.25,7.58,1.01,0.58
2022-02-20T08:05:01Z,138.78,3.01,7.49,0.8,0.55
2022-02-20T09:05:01Z,134.17,3.38,7.4,0.66,0.46
2022-02-20T10:05:01Z,129.06,3.97,7.22,0.63,0.42
2022-02-21T08:05:01Z,196.89,3.44,4.7,0.97,0.63
2022-02-21T09:05:01Z,199.49,3.72,4.44,1.04,0.68
2022-02-21T10:05:01Z,199.46,3.72,4.53,1.06,0.63
2022-02-21T11:05:01Z,205.04,3.62,4.49,0.85,0.56
2022-02-21T12:05:01Z,204.58,3.37,4.35,0.94,0.6
2022-02-21T13:05:02Z,207.61,2.81,3.98,1.01,0.69
2022-02-21T14:05:01Z,201.73,2.86,4.29,0.83,0.61
2022-02-21T15:05:01Z,205.42,2.88,3.86,0.92,0.67
2022-02-21T16:05:01Z,216.19,2.87,3.85,0.98,0.73
2022-02-21T17:05:01Z,217.02,2.93,4,1.06,0.71
2022-02-21T18:05:01Z,203.23,2.83,3.8,0.85,0.65
2022-02-21T19:05:01Z,192.44,2.93,3.94,1.46,0.7
2022-02-21T20:05:01Z,211.74,2.86,3.97,0.97,0.7
2022-02-21T21:05:01Z,208.46,3.21,4.32,0.99,0.67
2022-02-21T22:05:01Z,205.28,2.76,3.83,1.03,0.68
2022-02-21T23:05:01Z,201.69,3.05,3.38,1.23,0.65
2022-02-22T00:05:01Z,141.7,3.08,3.31,1,0.64
2022-02-22T01:05:02Z,155.75,2.88,3.58,0.83,0.57
2022-02-22T02:05:01Z,104.54,3.53,4.61,1.3,0.74
2022-02-22T03:05:01Z,104.24,3.71,4.76,1.04,0.76
2022-02-22T04:05:01Z,105.48,3.83,5.14,1.19,0.74
2022-02-22T05:05:01Z,110.04,3.8,4.87,1.04,0.77
2022-02-22T06:05:01Z,115.89,3.53,5.01,1.17,0.67
2022-02-22T07:05:01Z,116.87,3.66,5.12,1.05,0.72
2022-02-22T08:05:01Z,119.41,3.31,4.96,1.12,0.75
2022-02-22T09:05:01Z,126.94,3.58,4.94,1.01,0.71
2022-02-22T10:05:01Z,123.52,3.91,5.02,0.92,0.63
2022-02-22T11:05:01Z,129.79,4.4,5.03,0.85,0.64
2022-02-22T12:05:01Z,120.82,4.43,4.97,0.89,0.61
2022-02-22T13:05:01Z,126.22,4.14,4.96,0.9,0.62
2022-02-22T14:05:01Z,122.2,3.31,4.94,0.81,0.55
2022-02-22T15:05:01Z,122.15,3.92,8.32,0.7,0.53
2022-02-22T16:05:01Z,121.61,4.02,8.15,0.78,0.56
2022-02-22T17:05:01Z,116.18,3.9,7.67,0.95,0.55
2022-02-22T18:05:01Z,115.22,4.04,6.75,0.83,0.59
2022-02-22T19:05:01Z,132.07,3.58,3.51,0.86,0.6
2022-02-22T20:05:01Z,143.17,3.74,3.78,1.11,0.72
2022-02-22T21:05:01Z,147.93,3.71,3.99,0.78,0.65
2022-02-22T22:05:02Z,167.04,3.59,4.06,1.03,0.68
2022-02-22T23:05:01Z,149.68,3.73,4.09,0.87,0.59
2022-02-23T00:05:01Z,152.52,3.94,3.84,0.79,0.63
2022-02-23T01:05:01Z,161.98,3.44,3.77,0.88,0.63
2022-02-23T02:05:01Z,150.49,3.71,3.82,0.84,0.56
2022-02-23T03:05:01Z,129.52,3.45,9.41,0.72,0.47
2022-02-23T04:05:01Z,135.6,3.87,9.77,0.64,0.51
2022-02-23T05:05:01Z,131.09,3.87,10.02,0.77,0.5
2022-02-23T06:05:01Z,137.57,3.59,9.24,0.78,0.51
2022-02-23T07:05:01Z,144.93,3.47,9.44,0.65,0.48
2022-02-23T08:05:01Z,135.91,3.54,7.35,0.66,0.45
2022-02-23T09:05:01Z,141.11,3.56,9.45,0.67,0.44
2022-02-23T10:05:01Z,130.43,3.87,9.12,0.63,0.4
2022-02-23T14:05:01Z,126.7,3.63,8.97,0.61,0.43
2022-02-23T15:05:01Z,122.67,3.17,8.95,0.64,0.38
2022-02-23T16:05:01Z,131.11,3.02,7.24,0.61,0.42
2022-02-23T17:05:01Z,132.23,2.98,8.88,0.64,0.46
2022-02-23T18:05:01Z,128.38,2.84,9.23,0.69,0.46
2022-02-23T19:05:01Z,128.88,2.94,8.63,0.69,0.44
2022-02-23T20:05:01Z,131.64,3.13,8.34,0.56,0.42
2022-02-23T21:05:01Z,132.83,3.17,3.27,0.57,0.46
2022-02-23T22:05:01Z,152.55,2.91,3.95,0.75,0.5
2022-02-23T23:05:01Z,153.73,3.27,3.96,0.8,0.51
2022-02-24T00:05:01Z,149.75,3.31,3.84,0.76,0.51
2022-02-24T01:05:01Z,159.53,3.94,4.39,0.81,0.6
2022-02-24T02:05:01Z,156.8,3.52,4.38,0.76,0.52
2022-02-24T03:05:01Z,156.42,3.52,4.24,0.81,0.55
2022-02-24T04:05:01Z,150.85,3.68,4.55,0.94,0.51
2022-02-24T05:05:01Z,150.63,3.66,4.24,0.69,0.51
2022-02-24T06:05:01Z,161.46,3.36,4.67,0.66,0.52
2022-02-24T07:05:01Z,160.82,3.67,4.47,0.69,0.48
2022-02-24T08:05:01Z,154.19,3.83,4.72,0.87,0.55
2022-02-24T09:05:02Z,164.87,3.44,4.63,0.73,0.5
2022-02-24T10:05:01Z,163.18,3.86,4.58,0.6,0.47
2022-02-24T11:05:01Z,157.94,3.81,4.84,0.64,0.45
2022-02-24T12:05:01Z,162.24,3.83,4.68,0.8,0.51
2022-02-24T13:05:01Z,153.43,3.95,4.4,0.67,0.44
2022-02-24T14:05:01Z,159.44,3.8,4.48,0.78,0.48
2022-02-24T15:05:01Z,161.11,3.79,4.61,0.82,0.48
2022-02-24T16:05:01Z,161.74,3.77,4.82,0.7,0.44
2022-02-24T17:05:02Z,157.74,3.73,4.5,0.72,0.45
2022-02-24T18:05:01Z,149.58,3.87,4.4,0.66,0.47
2022-02-24T19:05:01Z,149.96,3.46,4.69,0.76,0.49
2022-02-24T20:05:01Z,152.29,3.88,4.93,0.84,0.49
2022-02-24T21:05:01Z,145.94,3.73,4.58,0.61,0.46
2022-02-24T22:05:01Z,150.4,3.9,5.17,0.82,0.54
2022-02-24T23:05:01Z,151.49,3.61,4.8,0.84,0.54
2022-02-25T00:05:01Z,160.77,3.39,5.62,0.83,0.49
2022-02-25T01:05:01Z,158.9,3.64,5.79,0.69,0.49
2022-02-25T02:05:01Z,151.87,3.44,5.53,0.65,0.41
2022-02-25T03:05:01Z,153.96,3.46,4.14,0.55,0.41
2022-02-25T04:05:01Z,149.33,3.57,4.55,0.74,0.41
2022-02-25T05:05:01Z,152.93,3.89,4.1,0.54,0.41
2022-02-25T06:05:01Z,147.98,2.9,5.09,0.7,0.47
2022-02-25T07:05:01Z,135.76,3.05,4.15,0.73,0.5
2022-02-25T08:05:01Z,142.09,2.52,4.18,0.67,0.4
2022-02-25T09:05:01Z,137.53,3.14,5.53,0.48,0.37
2022-02-25T10:05:01Z,132.82,3.8,4.03,0.59,0.37
2022-02-25T11:05:01Z,126.36,3.65,5.67,0.46,0.35
2022-02-25T12:05:01Z,125.25,4.06,5.61,0.48,0.37
2022-02-25T13:05:01Z,115.52,4.06,5.59,0.63,0.42
2022-02-25T14:05:01Z,113.12,4.1,5.22,0.63,0.46
2022-02-25T15:05:01Z,110.65,3.71,5.88,0.71,0.46
2022-02-25T16:05:01Z,112.8,3.48,5.09,0.74,0.49
2022-02-25T17:05:01Z,113.66,3.22,5.06,0.91,0.51
2022-02-25T18:05:01Z,111.64,3.29,5.5,0.81,0.53
2022-02-25T19:05:01Z,113.49,3.32,5.05,0.74,0.5
2022-02-25T20:05:01Z,114.72,3.32,5.14,0.81,0.58
2022-02-25T21:05:01Z,120.2,3.32,7.02,0.94,0.6
2022-02-25T22:05:01Z,120.43,3.16,5.4,0.89,0.62
2022-02-25T23:05:01Z,119.89,3.2,6.4,0.85,0.63
2022-02-26T00:05:01Z,115.71,3.25,6.96,1.04,0.64
2022-02-26T01:05:01Z,118.87,3.05,6.33,0.72,0.56
2022-02-26T02:05:01Z,130.55,3.44,7.13,0.91,0.57
2022-02-26T03:05:01Z,126.58,3.12,7.68,0.98,0.54
2022-02-26T04:05:01Z,123.31,3.12,7.35,0.78,0.52
2022-02-26T05:05:01Z,126.11,3.46,7.64,0.7,0.56
2022-02-26T06:05:01Z,124.84,3.42,7.16,0.72,0.51
2022-02-26T07:05:01Z,119.34,3.31,7.4,0.82,0.51
2022-02-26T08:05:01Z,121.19,2.8,7.45,0.88,0.57
2022-02-26T09:05:01Z,115.48,3.35,6.97,1.03,0.68
2022-02-26T10:05:01Z,100.72,3.59,5.52,1.25,0.92
2022-02-27T13:05:01Z,126.05,4.34,7.47,0.72,0.59
2022-02-27T14:05:01Z,120.61,5.2,7.05,1.07,0.72
2022-02-27T15:05:01Z,117.8,5.36,6.89,1.1,0.75
2022-02-27T16:05:01Z,115.67,4.87,6.83,0.99,0.65
2022-02-27T17:05:01Z,122.63,4.31,6.54,0.84,0.58
2022-02-27T18:05:01Z,118.81,4.86,7.27,0.79,0.56
2022-02-27T19:05:01Z,122.29,4.37,5.96,0.8,0.53
2022-02-27T20:05:01Z,121.1,4.32,6.65,1.03,0.57
2022-02-27T21:05:01Z,126.88,4.5,5.81,0.71,0.53
2022-02-27T22:05:01Z,122.14,3.73,5.54,0.74,0.54
2022-02-27T23:05:01Z,124.21,3.74,6.05,0.75,0.51
2022-02-28T00:05:01Z,128.49,3.52,4.53,0.88,0.51
2022-02-28T01:05:01Z,130.15,3.16,4.55,0.69,0.47
2022-02-28T02:05:01Z,120.69,3.36,5.9,0.65,0.48
2022-02-28T03:05:01Z,122.82,2.72,5.8,0.58,0.43
2022-02-28T04:05:01Z,120.21,3.24,5.74,0.57,0.43
2022-02-28T05:05:01Z,122.87,2.96,5.23,0.7,0.45
2022-02-28T06:05:01Z,115.55,3.39,5.82,0.63,0.42
2022-02-28T07:05:01Z,122.17,3.15,5.35,0.65,0.46
2022-02-28T08:05:01Z,122.38,2.97,5.11,0.55,0.41
2022-02-28T09:05:01Z,125.77,2.78,5.15,0.55,0.4
2022-02-28T10:05:01Z,125.43,2.7,4.61,0.62,0.48
2022-02-28T11:05:01Z,125.3,2.8,3.22,0.62,0.44
2022-02-28T12:05:01Z,131.5,2.86,5.2,0.63,0.47
2022-02-28T13:05:01Z,121.26,3.04,3.12,0.61,0.44
2022-02-28T14:05:01Z,120.62,3.14,3.23,0.67,0.48
2022-02-28T15:05:01Z,112.79,3.3,5.61,0.67,0.48
2022-02-28T16:05:01Z,121.25,3.09,5.79,0.65,0.46
2022-02-28T17:05:01Z,120.93,2.89,5.98,0.72,0.49
2022-02-28T18:05:01Z,118.49,3.24,5.64,1,0.55
2022-02-28T19:05:01Z,125.57,2.9,5.7,0.77,0.56
2022-02-28T20:05:01Z,125.4,2.8,5.65,0.85,0.54
2022-02-28T21:05:01Z,131.07,3.08,5.71,1.12,0.62
2022-02-28T22:05:01Z,128.76,3.15,5.64,0.78,0.56
2022-02-28T23:05:01Z,125.53,3.19,5.91,0.78,0.53
2022-03-01T00:05:01Z,127.35,3.51,5.98,0.79,0.52
2022-03-01T01:05:01Z,123.1,3.41,6.22,0.69,0.46
2022-03-01T02:05:01Z,122.12,3.41,5.99,0.68,0.45
2022-03-01T03:05:01Z,125.36,3.3,5.66,0.55,0.43
2022-03-01T04:05:01Z,117.92,3.83,5.97,0.68,0.47
2022-03-01T05:05:01Z,140.76,3.6,3.61,0.75,0.45
2022-03-01T06:05:01Z,149.7,3.55,3.67,0.65,0.48
2022-03-01T07:05:01Z,142.32,3.48,5.61,0.75,0.48
2022-03-01T08:05:01Z,153.66,3.32,4.15,0.72,0.49
2022-03-01T09:05:01Z,144.49,3.15,5.22,0.65,0.44
2022-03-01T10:05:01Z,164.89,3.23,4.28,0.72,0.47
2022-03-01T13:05:01Z,165.7,3.18,4.13,0.6,0.46
2022-03-01T14:05:01Z,167.68,2.71,4.36,0.86,0.51
2022-03-01T15:05:01Z,158.28,2.78,2.73,0.88,0.52
2022-03-01T16:05:01Z,167.44,2.68,2.73,0.84,0.55
2022-03-01T17:05:01Z,175.26,2.67,3.01,0.81,0.54
2022-03-01T18:05:01Z,180.8,2.83,2.93,0.7,0.54
2022-03-01T19:05:01Z,174.61,2.75,4.62,0.83,0.51
2022-03-01T20:05:01Z,180.46,2.64,3.13,0.75,0.5
2022-03-01T21:05:01Z,169,3.04,4.51,0.69,0.5
2022-03-01T22:05:01Z,139.67,3.26,4.57,0.72,0.51
2022-03-01T23:05:01Z,113.3,3.35,4.56,0.73,0.55
2022-03-02T00:05:01Z,94.85,3.82,4.82,0.83,0.6
2022-03-02T01:05:01Z,96.74,4.05,7.26,0.82,0.6
2022-03-02T02:05:01Z,98.56,3.89,7.34,0.76,0.57
2022-03-02T03:05:01Z,97.74,4.49,7.53,0.83,0.59
2022-03-02T04:05:01Z,101.89,4,7.39,0.85,0.58
2022-03-02T05:05:01Z,94.07,4.4,7.58,0.83,0.61
2022-03-02T06:05:01Z,97.23,4.69,7.03,0.82,0.63
2022-03-02T07:05:01Z,100.76,4.66,7.3,1.06,0.68
2022-03-02T08:05:02Z,109.61,4.42,6.83,0.96,0.67
2022-03-02T09:05:01Z,119.66,3.96,6.84,0.9,0.71
2022-03-02T10:05:01Z,121.49,3.98,7.17,1.38,0.87
2022-03-02T11:05:01Z,134.43,3.62,5.17,1.15,0.75
2022-03-02T12:05:01Z,136.92,3.6,6.93,1,0.7
2022-03-02T13:05:01Z,148.42,3.7,5.14,1.06,0.7
2022-03-02T14:05:01Z,155.03,3.38,6.22,0.94,0.66
2022-03-02T15:05:01Z,163.35,3.56,4.78,1.04,0.65
2022-03-02T16:05:01Z,159.89,3.64,5.55,1.12,0.71
2022-03-02T17:05:01Z,169.88,3.52,5.65,1.26,0.78
2022-03-02T18:05:01Z,171.91,3.56,5.42,1.04,0.76
2022-03-02T19:05:01Z,167.48,3.47,5.77,1.18,0.71
2022-03-02T20:05:01Z,167.11,3.53,5.33,1.13,0.71
2022-03-02T21:05:01Z,165.94,3.49,5.06,1.03,0.71
2022-03-02T22:05:01Z,155.99,3.89,5.24,0.88,0.65
2022-03-02T23:05:01Z,154.5,3.8,5.58,0.91,0.67
2022-03-03T00:05:01Z,171.28,3.6,5.53,1.06,0.72
2022-03-03T01:05:01Z,177.44,3.71,5.73,1.11,0.69
2022-03-03T02:05:01Z,181.41,3.98,5.61,1.18,0.78
2022-03-03T03:05:01Z,178.81,4.1,5.72,1.07,0.7
2022-03-03T04:05:01Z,181.58,3.6,5.47,0.99,0.63
2022-03-03T05:05:01Z,177.44,4.25,5.79,1.11,0.7
2022-03-03T06:05:01Z,182.93,4.32,5.64,1.03,0.73
2022-03-03T07:05:01Z,180.67,4.19,5.67,1.02,0.74
2022-03-03T08:05:01Z,175.99,3.96,5.39,0.82,0.6
2022-03-03T09:05:01Z,176.24,4.07,5.48,0.82,0.54
2022-03-03T10:05:01Z,170.14,3.52,5.33,0.93,0.57
2022-03-03T11:05:01Z,158.93,3.3,5.03,0.85,0.52
2022-03-03T12:05:01Z,158.32,3.63,5.12,0.76,0.52
2022-03-03T13:05:01Z,155.71,3.17,5.08,0.7,0.49
2022-03-03T14:05:01Z,158.09,2.89,4.8,0.75,0.45
2022-03-03T15:05:01Z,148.63,2.54,4.77,0.69,0.42
2022-03-03T16:05:01Z,154.21,2.62,5.08,0.61,0.45
2022-03-03T17:05:01Z,173.4,2.49,4.96,0.61,0.46
2022-03-03T18:05:01Z,167.76,2.49,2.56,0.64,0.46
2022-03-03T19:05:01Z,162.43,2.54,2.77,0.63,0.42
2022-03-03T20:05:01Z,155.89,2.6,2.81,0.62,0.37
2022-03-03T21:05:01Z,142.61,2.88,3,0.55,0.39
2022-03-03T22:05:01Z,157.51,2.92,3.16,0.63,0.39
2022-03-03T23:05:01Z,164.53,3.06,3.05,0.55,0.36
2022-03-04T00:05:01Z,166.98,2.91,3.07,0.45,0.32
2022-03-04T01:05:01Z,156.52,3.09,3.3,0.46,0.32
2022-03-04T02:05:01Z,143.06,2.98,5.2,0.49,0.33
2022-03-04T03:05:01Z,139.6,2.91,4.6,0.43,0.28
2022-03-04T04:05:01Z,150.43,2.75,4.9,0.45,0.27
2022-03-04T05:05:01Z,144.36,2.63,4.96,0.41,0.29
2022-03-04T06:05:01Z,142.26,2.65,5.12,0.36,0.24
2022-03-04T07:05:01Z,147.97,2.72,4.19,0.4,0.23
2022-03-04T08:05:01Z,156.34,2.4,4.66,0.34,0.24
2022-03-04T09:05:01Z,146.37,2.35,4.84,0.37,0.22
2022-03-04T10:05:01Z,140.17,2.29,4.99,0.24,0.18
2022-03-04T15:05:01Z,173.72,2.3,4.7,0.32,0.24
2022-03-04T16:05:01Z,186.31,2.19,4.59,0.38,0.26
2022-03-04T17:05:01Z,229.45,2.73,3.46,0.96,0.62
2022-03-04T18:05:01Z,222.2,2.82,3.49,0.97,0.62
2022-03-04T19:05:01Z,217.45,2.92,3.68,0.78,0.57
2022-03-04T20:05:01Z,214.31,3.02,3.95,1.01,0.63
2022-03-04T21:05:01Z,215,3.06,4.1,0.96,0.66
2022-03-04T22:05:01Z,214.11,3.43,3.7,0.97,0.65
2022-03-04T23:05:01Z,198.39,3.1,3.71,0.73,0.47
2022-03-05T00:05:01Z,197.43,3.13,3.55,0.75,0.45
2022-03-05T01:05:01Z,209.82,3.11,4.2,0.85,0.51
2022-03-05T02:05:01Z,194.29,3.38,3.96,0.7,0.48
2022-03-05T03:05:01Z,200.86,3.5,3.84,0.72,0.48
2022-03-05T04:05:01Z,198.27,3.34,4.28,0.63,0.46
2022-03-05T05:05:01Z,186.86,3.21,3.78,0.61,0.43
2022-03-05T06:05:01Z,162.49,3.3,7.74,0.65,0.45
2022-03-05T07:05:01Z,166.07,3.08,8.33,0.66,0.42
2022-03-05T08:05:01Z,162.64,3.58,8.86,0.51,0.43
2022-03-05T09:05:01Z,149.64,3.62,8.58,0.57,0.45
2022-03-05T10:05:01Z,153.82,4.08,8.51,0.6,0.47
2022-03-05T11:05:01Z,140.17,3.75,8.19,0.59,0.42
2022-03-05T12:05:01Z,148.08,3.94,8.4,0.71,0.49
2022-03-05T13:05:01Z,138.47,3.14,8.39,0.62,0.45
2022-03-05T14:05:01Z,152.21,3.5,8.05,0.69,0.47
2022-03-05T15:05:01Z,131.57,3.92,7.5,0.74,0.54
2022-03-05T16:05:01Z,139.77,3.66,7.69,0.64,0.49
2022-03-05T17:05:01Z,141.32,3.26,7.39,0.9,0.52
2022-03-05T18:05:01Z,139.09,3.52,7.62,0.79,0.52
2022-03-06T03:05:01Z,140.01,3.37,6.68,0.66,0.48
2022-03-06T04:05:01Z,130.16,3.19,5.83,0.9,0.53
2022-03-06T05:05:01Z,133.78,2.91,6.52,1,0.59
2022-03-06T06:05:01Z,136.47,3.64,6.91,0.72,0.52
2022-03-06T07:05:01Z,127.75,3.1,5.91,0.65,0.49
2022-03-06T08:05:02Z,128.85,2.86,6.11,0.73,0.5
2022-03-06T09:05:01Z,120.34,2.98,5.66,0.88,0.59
2022-03-06T10:05:01Z,120.91,2.94,6.1,0.75,0.57
2022-03-06T11:05:01Z,108.01,3.24,4.03,1.12,0.68
2022-03-06T12:05:02Z,106.35,3.32,4.34,1.33,0.72
2022-03-06T13:05:01Z,102.37,3.47,4.96,1.08,0.71
2022-03-06T14:05:01Z,101.92,3.72,5.35,1.08,0.74
2022-03-06T15:05:01Z,104.03,3.95,5.34,1.29,0.77
2022-03-06T16:05:01Z,102.04,3.98,5.68,1.23,0.84
2022-03-06T17:05:01Z,103.65,4.03,5.79,1.22,0.71
2022-03-06T18:05:01Z,97.06,3.75,5.73,1.03,0.72
2022-03-06T19:05:01Z,103.41,3.63,5.51,1.03,0.68
2022-03-06T20:05:01Z,102.05,3.79,5.74,0.77,0.59
2022-03-06T21:05:01Z,105.58,3.8,5.27,0.8,0.55
2022-03-06T22:05:01Z,110.8,3.35,5.55,0.63,0.44
2022-03-06T23:05:01Z,114.34,3.73,5.52,0.68,0.5
2022-03-07T00:05:01Z,116.99,3.46,5.63,0.67,0.46
2022-03-07T01:05:01Z,122.9,3.72,5.66,0.7,0.43
2022-03-07T02:05:01Z,124.93,3.41,4.85,0.63,0.44
2022-03-07T03:05:01Z,122.4,3.24,5.62,0.81,0.46
2022-03-07T04:05:01Z,119.07,3.5,5.33,0.69,0.43
2022-03-07T05:05:01Z,129.73,3.46,5.02,0.8,0.46
2022-03-07T06:05:01Z,128.89,3.09,6.07,0.6,0.39
2022-03-07T07:05:01Z,131.5,3.62,5.38,0.67,0.44
2022-03-07T08:05:01Z,134.75,3.52,5.3,0.68,0.46
2022-03-07T09:05:01Z,129.14,3.64,5.55,0.7,0.45
2022-03-07T10:05:01Z,127.07,2.87,5.15,0.92,0.61
2022-03-07T15:05:01Z,128.9,2.99,5.32,0.74,0.54
2022-03-07T16:05:01Z,123.31,2.91,4.32,0.86,0.55
2022-03-07T17:05:01Z,122.67,3.24,4.8,0.72,0.51
2022-03-07T18:05:01Z,138.87,3.44,-999.99,0.94,0.51
2022-03-07T19:05:01Z,129.1,3.17,4.56,0.75,0.44
2022-03-07T20:05:01Z,142.25,3.16,5.06,0.64,0.46
2022-03-07T21:05:01Z,142.76,3.21,4.97,0.62,0.43
2022-03-07T22:05:02Z,139.36,3.13,4.76,0.59,0.41
